GAF Load Error Summary
============================================================
Total errors: 4,859
Unique error categories: 962

Error Counts by Category
------------------------------------------------------------
   3,675  Goref ID is not known or loaded
       1  Cannot add root-term annotation GO:0003674 for marker 'arhgap36' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'arrdc2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'arrdc3a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'arrdc3b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'asb11' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'asgr1a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'atf7ip' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'atg16l1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'atg9a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'atpaf1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'aurkaip1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'axin1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'baz1a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'baz2a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'bcas3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'becn1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'bicd2a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'bnip4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'brd2a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'btr06' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'c1qtnf4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cavin2b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ccz1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cd2ap' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cdk2ap2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cdk5rap2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cdk5rap3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ces2a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cfh' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'chtf8' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'chtopa' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'chtopb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cinp' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cisd1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cldn8.1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'clec19a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'clptm1l' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cnep1r1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cnih1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cntn4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'commd8' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'crp4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'crp5' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'crp7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'crygm2d3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'csf1b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cuedc1a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'cuedc1b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'daw1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dbi' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dcaf12' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dcaf13' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dcbld2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ddrgk1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ddt' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dennd2db' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dipk1c' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dipk2aa' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dmac2l' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dok1b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dok6' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dph7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'dynlt5' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'eea1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'efcab6' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'egfem1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'elna' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'elnb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'emc8' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'emc9' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'exoc7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'fam13a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'fam3a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'fbxo45' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'fibpa' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'firrm' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'fis1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'fkrp' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'fktn' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'flot2a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'flot2b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'frmd7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'frs2b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ftr65' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ftr81' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gcnt4b.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gid8a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gigyf2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'glg1b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'glmnb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gpank1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gpatch11' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gpatch4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gpm6ba' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'grinaa' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gtf3ab' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'gtf3c4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'hebp2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'hspb11' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'hspb2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ifi27.1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ifi27.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'im:6906574' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'im:7140096' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'im:7152348' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'im:7153199' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'im:7157749' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'im:7160088' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'im:7160358' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'inka1b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ints14' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'itga6l' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'itgb1bp1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'itih3b.1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'itih3b.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'jmjd7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'klhdc3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'kntc1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt1-19e' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt15' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt18b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt91' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt92' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt93' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt94' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt95' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt98' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'krt99' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'larp4b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lemd1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lgalsla' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lim2.5' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'limd1b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lmcd1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lrrc3b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lsm10' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lsm12a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lsm12b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lsm14b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lxn' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'lyrm7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'manea' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mansc1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'marchf11' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'marchf7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mbd5' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mcoln3b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'meak7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mhc2d8.35b2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mhc2dbb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mief2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mios' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mllt3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mmadhca' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mmadhcb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mmd' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mnmip1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mob1bb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mob2a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mob2b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mon1a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'morc3b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mpv17' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mrpl49' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mrps22' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mrps25' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'mrps27' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'muc5.3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nagk' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nagpa' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nelfb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nenf' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nfkbie' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nipsnap1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nol12' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nptx1l' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nptxra' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nptxrb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nt5dc2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nucb1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nufip2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nup210' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'nxph1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ogfr1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ogfr2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'oscp1a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ostc' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'pabir2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'pak1ip1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'paqr3b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'parp12b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'pbdc1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'pebp1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'phtf1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'phtf2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'plcg2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'plekha1a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'pno1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ppp1r21' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'prkab2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'prr15la' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'prrg4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'psmc3ip' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'psmf1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ptmaa' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'pwp1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'pyurf' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'qng1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'r3hdm4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rab11fip5b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rabgef1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rabgef1l' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rbm20' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rbm33a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rbm46' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rcc2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rcn1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rlig1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rmdn1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rmp64' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ro60' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'rtbdn' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sack1gb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'scaf4b' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sec14l1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'secisbp2l' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'serbp1a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sertad2a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sertad3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sh2d4a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sh3bgr' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sh3bgrl' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sh3bgrl2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sh3d19' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-11n16.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-139n6.3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-151m7.3' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-226h8.11' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-226h8.14' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-226h8.8' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-244b2.4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-251f6.7' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-266c8.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-274p24.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-276k2.1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:ch73-71c20.5' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-127k13.1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-177p2.6' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-197c15.6' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-4c15.14' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-71d15.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-90l23.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'si:dkeyp-67f1.2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'siae' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'smyd5' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sntb1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'sorl1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'spartb' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'spata18' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'spata2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'spc24' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'spg21' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'spry2' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'spry4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'ssuh2.4' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'stard3nl' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'steep1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'stip1' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'stom' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'stoml3a' as there are already non-root term annotations existent.
       1  Cannot add root-term annotation GO:0003674 for marker 'stra6l' as there are already non-root term annotations existent.
