la010256	Plate 5 A9	72095	
la010257	Plate 11 B10	4068	
la010259	Plate 11 F6	884	
la010259	Plate 11 G4	1434	
la010260	Plate 10 E1	149	
la010260	Plate 18 B6	109	
la010260	Plate 18 D11	46	
la010260	Plate 18 D9	56	
la010260	Plate 18 H9	133	
la010261	Plate 7 C4	589	
la010262	Plate 12 A8	126	
la010262	Plate 15 B7	10288	
la010262	Plate 15 G4	3746	
la010262	Plate 15 H3	8548	
la010262	Plate 15 H4	13043	
la010262	Plate 15 H5	6669	
la010264	Plate 11 E12	96	
la010265	Plate 10 C12	1713	
la010266	Plate 12 E3	234	
la010267	Plate 10 G12	491	
la010268	Plate 10 B5	7072	
la010268	Plate 10 F1	820	
la010269	Plate 10 B6	1862	
la010270	Plate 12 D12	112	
la010270	Plate 17 A8	4052	
la010271	Plate 12 H12	688	
la010272	Plate 10 G3	14563	
la010273	Plate 5 E5	90	
la010273	Plate 6 E5	40	
la010273	Plate 8 F5	6903	
la010273	Plate 8 F6	496	
la010274	Plate 12 G10	751	
la010275	Plate 7 C10	241	
la010276	Plate 7 D6	23315	
la010276	Plate 7 D9	1871	
la010276	Plate 8 D8	9111	
la010278	Plate 11 H8	20720	
la010278	Plate 11 H9	13819	
la010278	Plate 12 H11	55	
la010278	Plate 12 H12	51	
la010279	Plate 8 E7	672	
la010280	Plate 12 B1	105	
la010281	Plate 9 H11	4239	
la010281	Plate 9 H4	44037	
la010281	Plate 9 H5	1572	
la010282	Plate 11 G9	6411	
la010282	Plate 12 H9	624	
la010283	Plate 11 F8	15566	
la010283	Plate 14 G1	37274	
la010283	Plate 14 H1	443	
la010284	Plate 10 E10	141	
la010284	Plate 10 G3	253	
la010284	Plate 5 E9	970	
la010284	Plate 5 F9	925	
la010284	Plate 6 E9	108	
la010284	Plate 6 F9	586	
la010285	Plate 10 C1	3664	
la010287	Plate 12 D10	86	
la010288	Plate 10 C11	121	
la010289	Plate 11 H1	56	
la010289	Plate 13 B4	13844	
la010289	Plate 13 C8	39211	
la010289	Plate 13 D8	444	
la010289	Plate 13 G1	7901	
la010289	Plate 7 C10	305	
la010290	Plate 11 E7	7690	
la010290	Plate 4 H10	8393	
la010290	Plate 4 H11	18160	
la010290	Plate 5 A10	11069	
la010290	Plate 5 B10	5014	
la010290	Plate 5 F6	10405	
la010291	Plate 9 E12	370	
la010292	Plate 12 B1	131	
la010293	Plate 7 C10	727	
la010294	Plate 12 G8	272	
la010294	Plate 12 H5	157	
la010295	Plate 7 C8	5371	
la010295	Plate 8 F4	3113	
la010296	Plate 7 G8	1751	
la010297	Plate 11 B10	35	
la010297	Plate 11 B11	61	
la010297	Plate 11 B5	48	
la010297	Plate 11 B7	48	
la010297	Plate 11 C1	41	
la010297	Plate 11 C2	57	
la010297	Plate 11 C3	50560	
la010297	Plate 11 C5	41	
la010297	Plate 11 C6	33	
la010297	Plate 11 C7	205	
la010297	Plate 21 C3	73	
la010297	Plate 8 C4	192	
la010297	Plate 8 C5	47243	
la010297	Plate 8 C8	12965	
la010297	Plate 8 H7	14730	
la010299	Plate 7 C12	1502	
la010299	Plate 8 C6	1775	
la010300	Plate 12 D12	154	
la010300	Plate 17 A12	5846	
la010300	Plate 17 A7	6708	
la010306	Plate 10 D10	89	
la010308	Plate 10 G11	2691	
la010308	Plate 10 G2	27905	
la010308	Plate 8 A10	349	
la010309	Plate 10 C4	23261	
la010310	Plate 8 B6	905	
la010311	Plate 2 B10	17386	
la010311	Plate 2 C1	53	
la010311	Plate 2 C2	29034	
la010311	Plate 2 C3	8117	
la010311	Plate 2 C5	17023	
la010311	Plate 2 C6	244	
la010311	Plate 2 C7	24057	
la010311	Plate 2 D6	22323	
la010311	Plate 2 D7	37	
la010311	Plate 2 E4	34	
la010311	Plate 26 C5	115	
la010311	Plate 27 G2	40	
la010311	Plate 8 H7	1010	
la010312	Plate 7 B12	2822	
la010313	Plate 8 E5	764	
la010313	Plate 8 E7	72	
la010315	Plate 8 E10	758	
la010315	Plate 8 E12	124	
la010315	Plate 8 H6	118	
la010316	Plate 8 E2	1636	
la010318	Plate 9 G3	278	
la010319	Plate 10 B4	357	
la010320	Plate 12 D5	62	
la010321	Plate 11 D8	84	
la010322	Plate 13 E4	91	
la010322	Plate 9 E8	35	
la010323	Plate 13 E4	18978	
la010323	Plate 9 E8	290	
la010324	Plate 7 D2	7488	
la010324	Plate 7 G1	1943	
la010324	Plate 8 H9	13450	
la010325	Plate 8 F1	1728	
la010327	Plate 7 E2	1557	
la010327	Plate 7 E4	50184	
la010328	Plate 11 G9	937	
la010329	Plate 10 C4	82	
la010329	Plate 10 E10	59	
la010329	Plate 10 E11	37	
la010329	Plate 10 E12	118303	
la010329	Plate 10 E2	46	
la010329	Plate 10 E4	98	
la010329	Plate 10 E5	31	
la010329	Plate 10 E8	63	
la010329	Plate 10 E9	43	
la010329	Plate 10 F4	174	
la010329	Plate 14 E8	83	
la010329	Plate 14 G1	581	
la010329	Plate 14 G10	1046	
la010329	Plate 14 G12	170	
la010329	Plate 16 H10	47	
la010329	Plate 17 A5	73	
la010329	Plate 17 A7	40	
la010329	Plate 17 E6	77251	
la010329	Plate 17 E8	1041	
la010329	Plate 17 G1	110	
la010329	Plate 17 G10	303	
la010329	Plate 17 G12	298	
la010329	Plate 17 G4	52	
la010329	Plate 17 H12	130	
la010329	Plate 2 G1	45	
la010329	Plate 27 C10	31	
la010329	Plate 4 A5	31	
la010329	Plate 4 B1	76	
la010329	Plate 4 B2	41	
la010329	Plate 4 B3	137787	
la010329	Plate 4 B4	42	
la010329	Plate 4 C7	40	
la010329	Plate 4 D11	44	
la010329	Plate 4 F3	36	
la010329	Plate 42 G12	174	
la010329	Plate 5 A6	36	
la010329	Plate 5 E6	36	
la010329	Plate 5 E8	88492	
la010329	Plate 5 F12	92	
la010329	Plate 5 F4	34	
la010329	Plate 5 G1	161451	
la010329	Plate 5 G10	93651	
la010329	Plate 5 G12	79626	
la010329	Plate 5 G2	40	
la010329	Plate 5 G4	38	
la010329	Plate 5 H12	36	
la010329	Plate 7 C9	288	
la010330	Plate 7 C11	176	
la010330	Plate 8 C11	84	
la010331	Plate 7 C11	16646	
la010331	Plate 8 A10	902	
la010331	Plate 8 B11	507	
la010331	Plate 8 C11	4558	
la010334	Plate 9 G1	336	
la010336	Plate 9 D10	3135	
la010337	Plate 10 D1	129	
la010337	Plate 10 H5	62	
la010337	Plate 19 A6	6286	
la010338	Plate 7 D12	739	
la010339	Plate 7 D12	348	
la010340	Plate 8 C2	6718	
la010340	Plate 8 D3	38	
la010340	Plate 8 F1	4487	
la010340	Plate 8 G3	1472	
la010341	Plate 7 C4	347	
la010342	Plate 10 F4	918	
la010344	Plate 10 C11	22857	
la010344	Plate 10 D6	82571	
la010344	Plate 10 D8	54	
la010345	Plate 11 E9	18951	
la010345	Plate 12 E10	30	
la010346	Plate 7 H7	69	
la010347	Plate 7 D2	3563	
la010348	Plate 17 A9	3050	
la010348	Plate 5 A4	934	
la010348	Plate 6 A4	316	
la010348	Plate 8 B11	876	
la010349	Plate 11 B3	24010	
la010349	Plate 12 B5	1719	
la010349	Plate 12 C3	173	
la010349	Plate 12 H11	5278	
la010349	Plate 4 B3	53	
la010350	Plate 10 C7	44	
la010350	Plate 10 E10	61160	
la010350	Plate 10 H11	69297	
la010350	Plate 10 H12	282	
la010350	Plate 10 H9	68	
la010350	Plate 12 F1	32	
la010350	Plate 5 E9	26974	
la010350	Plate 5 F9	24576	
la010350	Plate 6 E9	20960	
la010350	Plate 6 F9	9788	
la010351	Plate 10 C3	284	
la010352	Plate 7 C10	2446	
la010353	Plate 11 B8	11580	
la010353	Plate 7 G9	34	
la010354	Plate 9 C1	959	
la010355	Plate 9 C6	1188	
la010358	Plate 12 B2	524	
la010359	Plate 11 B8	14809	
la010359	Plate 12 G1	39	
la010359	Plate 18 H10	125	
la010359	Plate 18 H11	980	
la010359	Plate 18 H8	86962	
la010360	Plate 10 E1	11700	
la010360	Plate 17 G12	42375	
la010360	Plate 23 G12	89	
la010361	Plate 8 D8	4208	
la010363	Plate 12 G8	130	
la010363	Plate 12 H5	37	
la010364	Plate 10 C1	2706	
la010365	Plate 11 B9	65	
la010365	Plate 5 F7	75	
la010366	Plate 11 C6	22666	
la010366	Plate 11 F12	82750	
la010366	Plate 12 A5	34	
la010366	Plate 12 D12	90	
la010366	Plate 12 D3	261	
la010366	Plate 12 D4	38	
la010366	Plate 12 G8	74	
la010366	Plate 12 H4	64	
la010366	Plate 17 A10	34774	
la010366	Plate 4 F12	77	
la010367	Plate 7 D2	23582	
la010367	Plate 7 F2	35125	
la010368	Plate 11 B2	104	
la010369	Plate 9 G3	3702	
la010370	Plate 11 G7	263	
la010370	Plate 14 D10	17864	
la010371	Plate 9 D10	134	
la010372	Plate 10 C9	13908	
la010372	Plate 10 G1	13355	
la010372	Plate 10 G7	10808	
la010373	Plate 11 B2	6866	
la010374	Plate 7 B10	941	
la010375	Plate 12 E11	83	
la010376	Plate 7 G7	428	
la010377	Plate 11 C10	7089	
la010378	Plate 12 C11	1332	
la010379	Plate 9 G6	294	
la010380	Plate 8 B5	2548	
la010381	Plate 9 F2	3489	
la010382	Plate 8 E12	4302	
la010383	Plate 11 F9	15307	
la010384	Plate 13 A3	25436	
la010384	Plate 13 A4	15762	
la010384	Plate 13 B3	1336	
la010384	Plate 25 C7	328	
la010384	Plate 8 D2	8014	
la010385	Plate 17 A8	46	
la010385	Plate 17 A9	5485	
la010385	Plate 5 A4	320	
la010385	Plate 6 A4	64	
la010385	Plate 8 B11	537	
la010385	Plate 8 B12	60	
la010386	Plate 8 G10	8715	
la010386	Plate 8 G9	10917	
la010387	Plate 12 A3	226	
la010387	Plate 12 E8	318	
